Parameter,Total Annual,Elec Annual,Gas Annual,Elec Jan,Elec Feb,Elec Mar,Elec Apr,Elec May,Elec Jun,Elec Jul,Elec Aug,Elec Sep,Elec Oct,Elec Nov,Elec Dec,Gas Jan,Gas Feb,Gas Mar,Gas Apr,Gas May,Gas Jun,Gas Jul,Gas Aug,Gas Sep,Gas Oct,Gas Nov,Gas Dec
air_leakage,0.18907540634159337,0.01818392312738793,0.6259989080260088,0.00382815823054022,0.0016442595995744434,0.00588235294117644,0.014203716314816693,0.024380915957548495,0.03920799843168007,0.04854277062831197,0.04666130329847143,0.033885177655145704,0.015633724176437675,0.0032027818448022907,0.0032609628421865224,0.6966666666666668,0.6754076685764654,0.6651858433288909,0.630987852395141,0.5545805545805546,0.30548780487804866,0.09486166007905146,0.0541215653621982,0.33313432835820894,0.6283034953111679,0.6910828025477707,0.6861498176377069
air_leakage_entry,0.002174845119958243,0.002109983883148788,0.002431292893854124,0.003074295473953881,0.002909231962761941,0.0027718168812589615,0.0023501762632198303,0.002028985507246316,0.0017960486928755997,0.0009673986649899247,0.00018261504747987603,0.0014743463731078383,0.0021547685965897486,0.0024768369874324393,0.0030146425495262215,0.003088206909863032,0.0028017241379309364,0.002579535683577054,0.002596278667243562,0.0019035532994923453,0.0,0.0008726003490402759,0.0,0.0008525149190110645,0.002727768685215339,0.002945508100147317,0.0029460504511140432
below_grade_wall_insul,0.004347555666127633,0.0035642734007360873,0.03567357752379791,0.003069053708439893,0.003579721362229146,0.004278837582456801,0.004391529228066779,0.00433275563258235,0.0036812257486817683,0.0022211492032834764,0.002004555808656026,0.0038209072205347937,0.004388422035480849,0.003842283414143278,0.003266850068775752,0.07246376811594203,0.04963314630988356,0.0329985652797704,0.012131715771230399,0.009433962264150966,0.005882352941176494,0.0008726003490402759,0.0,0.0017021276595744319,0.01582969432314406,0.039811265113535665,0.04996312684365783
cool_sizing_factor,0.045832815026744654,0.09388321293027535,0.1259592342281698,0.07987001881306656,0.0835032527429847,0.08961504028648169,0.09370711625171538,0.10086065177448983,0.10844817255841821,0.10772357723577232,0.1097416232995526,0.10119984264358778,0.0920003751289506,0.08439709798879601,0.07961014317750564,0.1468842729970326,0.12943828668044324,0.14225941422594143,0.126088602801969,0.11167512690355332,0.039772727272727286,0.0017436791630341193,0.0,0.04166666666666665,0.14071294559099437,0.16539502830420885,0.14420952982013255
cooling_coil_cop_office,0.0015161400565444603,0.001899216962186944,0.0,0.0,0.0,0.0,0.00039200313602514946,0.0013526570048309234,0.003387803905938655,0.006649961449498958,0.008445332364693124,0.002650957290132509,0.000187529301453448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling_coil_cop_retailcore,0.01158842269034153,0.014492977430488517,0.0,0.0,0.0004853426519122225,0.0005369608018613573,0.0060540962796600956,0.013137706175680903,0.027666045325223262,0.04558270676691737,0.05515418502202648,0.022204984000775644,0.0036489520958083886,0.0005508124483613538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling_coil_cop_retailfront,0.0025769354958893784,0.003227487303920319,0.0,8.550662676361793e-05,0.0003883118143870134,0.0009841639080254044,0.002251370399373432,0.00347356233114627,0.005274681528662431,0.007896764252696527,0.010069853941758137,0.0060742627608503024,0.0024344569288388663,0.0003672420124862858,8.624407072018211e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling_coil_cop_retailpos,0.004292271430343675,0.005374381596626136,0.0,0.0002564979480163041,0.001261278742602071,0.0025026814444047297,0.004398826979472169,0.006356544351343509,0.008738828202582023,0.011910479300739553,0.014115092290988078,0.00948284289764408,0.004768137621540678,0.0011928794274179634,0.0006035003017500921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling_setpoint,0.15279003026208535,0.23860262584944256,0.2422107233292965,0.18369344274636756,0.19395893432886474,0.21008727890631038,0.23024999999999995,0.2573778422835027,0.2941271901362752,0.3045248160325661,0.3111389052383755,0.27190773978721666,0.22407303595739572,0.19652577649695802,0.18365486860094177,0.31177944862155393,0.28236862147753244,0.2754460919829103,0.22399068322981378,0.13017751479289938,0.02166666666666665,0.0008726003490402759,0.0,0.02027027027027029,0.1930521091811413,0.3102226720647773,0.3043897732754462
cooling_setpoint_setup,0.06624365920645794,0.05011195377392568,0.12961648735345038,0.01314375464991323,0.015345747169458225,0.02156611039794605,0.0403011108051042,0.05919361984935749,0.08261372741030892,0.11014395714763986,0.10881074674041878,0.07821327683615818,0.033967271118973935,0.01920874085822533,0.012347739028867044,0.26509642744230155,0.12294915940854771,0.1314043005043802,0.14067398119122257,0.18083378451543033,0.09490740740740744,0.017167381974249017,0.013032145960034783,0.10347490347490347,0.15936446798266726,0.07411696583671103,0.04011194029850743
