File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/cooling_coil_cop_retailpos=4/instance-out.sql,1605.28,1280.67,324.61,116.93,102.94,111.60,101.85,103.17,99.82,102.87,108.96,101.32,106.45,108.85,115.92,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/cooling_setpoint=70/instance-out.sql,1791.02,1515.70,275.32,132.83,117.86,129.47,120.00,124.02,123.28,127.74,135.92,123.13,124.87,124.92,131.66,41.19,37.69,28.83,19.99,14.70,11.74,11.46,11.36,11.60,16.26,27.26,43.26
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/cooling_setpoint=80/instance-out.sql,1517.37,1154.05,363.32,108.43,95.00,102.27,92.37,92.10,87.02,88.84,93.63,89.65,96.89,100.37,107.48,59.85,52.52,39.79,25.76,16.90,12.00,11.45,11.36,11.84,20.15,39.52,62.19
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/cooling_setpoint_setup=70/instance-out.sql,1736.77,1384.50,352.27,120.97,106.87,116.85,108.93,112.85,112.33,119.48,126.55,113.28,113.05,113.49,119.86,63.26,49.37,37.67,25.52,18.47,12.96,11.65,11.51,12.95,20.77,34.54,53.60
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/cooling_setpoint_setup=90/instance-out.sql,1621.72,1315.12,306.61,119.38,105.23,114.33,104.54,106.17,103.05,106.32,112.78,104.42,109.21,111.31,118.38,46.49,43.30,32.72,21.93,15.13,11.73,11.45,11.36,11.61,17.46,31.98,51.45
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_high_limit=45/instance-out.sql,1607.12,1283.73,323.39,116.94,102.99,111.70,102.02,103.46,100.26,103.45,109.66,101.77,106.65,108.89,115.94,51.72,46.33,34.68,22.90,15.51,11.76,11.45,11.36,11.64,18.06,33.77,54.21
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_high_limit=65/instance-out.sql,1607.44,1282.23,325.21,116.94,102.99,111.70,102.00,103.35,99.93,103.05,109.29,101.51,106.61,108.89,115.94,51.75,46.35,34.90,23.16,15.87,11.91,11.46,11.36,11.81,18.46,33.94,54.26
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_high_limit_retailcore=45/instance-out.sql,1604.07,1289.03,315.04,116.95,103.03,111.86,102.44,104.39,101.18,104.14,110.31,102.65,107.18,108.97,115.94,51.16,45.77,32.94,21.64,14.80,11.67,11.45,11.36,11.52,16.86,32.38,53.50
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_high_limit_retailcore=65/instance-out.sql,1602.50,1275.67,326.83,116.94,102.95,111.63,101.67,102.75,98.58,101.65,108.11,100.36,106.23,108.87,115.95,51.75,46.36,35.13,23.40,16.17,11.99,11.46,11.36,11.86,18.86,34.12,54.38
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_lockout=LockoutWithCompressor/instance-out.sql,1607.78,1283.21,324.56,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.54,101.68,106.63,108.89,115.94,51.75,46.34,34.84,23.08,15.74,11.83,11.45,11.36,11.73,18.31,33.90,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_lockout=LockoutWithHeating/instance-out.sql,1607.78,1283.21,324.56,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.54,101.68,106.63,108.89,115.94,51.75,46.34,34.84,23.08,15.74,11.83,11.45,11.36,11.73,18.31,33.90,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_lockout=NoLockout/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_lockout_retailcore=LockoutWithCompressor/instance-out.sql,1605.98,1284.06,321.92,116.94,102.99,111.71,102.07,103.53,100.30,103.46,109.67,101.87,106.69,108.90,115.94,51.46,46.14,34.41,22.78,15.50,11.79,11.45,11.36,11.66,17.96,33.46,53.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_lockout_retailcore=LockoutWithHeating/instance-out.sql,1605.98,1284.06,321.92,116.94,102.99,111.71,102.07,103.53,100.30,103.46,109.67,101.87,106.69,108.90,115.94,51.46,46.13,34.41,22.78,15.50,11.79,11.45,11.36,11.66,17.96,33.46,53.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_lockout_retailcore=NoLockout/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_type=DifferentialDryBulb/instance-out.sql,1607.90,1279.85,328.05,116.92,102.83,111.29,101.61,102.91,99.83,103.12,109.33,101.33,106.05,108.76,115.86,52.15,46.79,35.44,23.45,15.95,11.88,11.46,11.36,11.78,18.62,34.40,54.78
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_type=NoEconomizer/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_type_retailcore=DifferentialDryBulb/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_type_retailcore=FixedDryBulb/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/economizer_type_retailcore=NoEconomizer/instance-out.sql,1603.13,1289.70,313.43,116.94,103.03,111.85,102.45,104.48,101.34,104.27,110.46,102.77,107.21,108.97,115.94,50.91,45.72,32.73,21.41,14.58,11.61,11.45,11.36,11.45,16.58,32.19,53.44
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/equipment_density_entry=0.5/instance-out.sql,1608.41,1283.86,324.54,116.99,103.03,111.75,102.07,103.47,100.21,103.39,109.60,101.73,106.69,108.94,115.99,51.74,46.33,34.84,23.08,15.75,11.83,11.45,11.36,11.73,18.31,33.90,54.23
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/equipment_density_entry=0/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/equipment_density_office=0.5/instance-out.sql,1595.09,1262.45,332.64,115.27,101.47,109.98,100.36,101.64,98.33,101.44,107.56,99.92,104.93,107.27,114.28,53.09,47.51,35.93,23.72,16.10,11.94,11.46,11.36,11.85,18.94,35.04,55.70
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/equipment_density_office=2/instance-out.sql,1683.55,1386.88,296.67,125.26,110.54,120.31,110.34,112.29,109.21,112.72,119.37,110.46,115.16,117.00,124.21,46.53,41.82,31.35,21.10,14.68,11.61,11.45,11.36,11.51,16.62,30.20,48.45
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/equipment_density_retail=0.2/instance-out.sql,1580.91,1247.12,333.80,114.05,100.35,108.70,99.12,100.32,97.00,100.06,106.11,98.62,103.66,106.07,113.06,53.49,47.77,35.95,23.69,16.08,11.90,11.46,11.36,11.80,18.86,35.21,56.23
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/equipment_density_retail=2/instance-out.sql,2120.27,1884.79,235.48,165.00,146.82,161.63,150.31,154.87,152.81,158.19,166.68,152.77,156.15,155.75,163.81,34.46,30.68,23.75,17.16,13.42,11.51,11.45,11.36,11.30,14.07,22.06,34.27
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/equipment_density_retailpos=0.5/instance-out.sql,1569.49,1234.32,335.17,113.13,99.44,107.58,98.02,99.15,95.87,98.95,104.97,97.50,102.51,105.10,112.12,53.89,47.98,36.13,23.82,16.13,11.92,11.46,11.36,11.80,18.90,35.35,56.45
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/equipment_density_retailpos=2.5/instance-out.sql,1621.58,1299.49,322.09,118.22,104.17,113.08,103.35,104.83,101.56,104.77,111.04,103.06,108.01,110.18,117.22,51.23,45.92,34.54,22.92,15.67,11.82,11.45,11.36,11.72,18.19,33.60,53.69
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_eff_entry=0.4/instance-out.sql,1607.96,1283.35,324.61,116.94,102.99,111.70,102.02,103.43,100.17,103.35,109.55,101.71,106.64,108.90,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_eff_entry=0.7/instance-out.sql,1607.72,1283.11,324.61,116.94,102.98,111.70,102.01,103.40,100.13,103.30,109.51,101.66,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_eff_office=0.4/instance-out.sql,1612.97,1293.75,319.22,117.81,103.77,112.58,102.84,104.31,101.09,104.27,110.54,102.56,107.48,109.71,116.79,50.78,45.50,34.17,22.68,15.52,11.77,11.45,11.36,11.67,17.96,33.15,53.21
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_eff_office=0.7/instance-out.sql,1605.70,1278.48,327.22,116.56,102.64,111.31,101.65,103.01,99.72,102.89,109.06,101.28,106.26,108.53,115.57,52.19,46.73,35.19,23.29,15.86,11.87,11.46,11.36,11.77,18.50,34.28,54.71
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_eff_retailcore=0.4/instance-out.sql,1659.09,1358.09,301.00,122.81,108.34,117.92,107.96,109.88,106.91,110.22,116.92,108.06,112.71,114.64,121.73,47.07,42.51,31.97,21.50,15.05,11.75,11.46,11.36,11.62,17.08,30.67,48.97
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_eff_retailcore=0.7/instance-out.sql,1592.69,1258.97,333.72,115.04,101.25,109.69,100.10,101.32,97.95,101.09,107.14,99.61,104.67,107.03,114.07,53.55,47.73,35.94,23.70,16.09,11.89,11.45,11.36,11.79,18.85,35.21,56.16
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_eff_retailfront=0.4/instance-out.sql,1613.79,1292.73,321.07,117.67,103.67,112.51,102.79,104.25,101.01,104.17,110.45,102.50,107.43,109.61,116.67,51.06,45.84,34.42,22.81,15.58,11.79,11.45,11.36,11.69,18.09,33.42,53.57
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_eff_retailfront=0.7/instance-out.sql,1604.02,1276.69,327.33,116.44,102.52,111.16,101.49,102.83,99.55,102.73,108.90,101.12,106.09,108.41,115.45,52.28,46.72,35.18,23.27,15.88,11.88,11.46,11.36,11.78,18.50,34.29,54.74
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_eff_retailpos=0.4/instance-out.sql,1617.66,1295.56,322.11,117.88,103.87,112.76,103.03,104.50,101.25,104.41,110.70,102.73,107.68,109.86,116.88,51.24,45.93,34.52,22.90,15.66,11.82,11.45,11.36,11.72,18.18,33.61,53.72
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_eff_retailpos=0.7/instance-out.sql,1602.25,1275.83,326.42,116.39,102.46,111.08,101.41,102.76,99.48,102.66,108.82,101.04,106.01,108.33,115.39,52.12,46.63,35.08,23.22,15.82,11.85,11.45,11.36,11.74,18.42,34.14,54.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_motor_eff_entry=0.4/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_motor_eff_entry=0.7/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_motor_eff_office=0.8/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_motor_eff_office=0.9/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_motor_eff_retailcore=0.8/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_motor_eff_retailcore=0.9/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_motor_eff_retailfront=0.8/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_motor_eff_retailfront=0.9/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_motor_eff_retailpos=0.8/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_motor_eff_retailpos=0.9/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_rise=2/instance-out.sql,1577.88,1234.67,343.21,113.15,99.50,107.66,98.15,99.20,95.78,98.88,104.77,97.54,102.67,105.18,112.20,55.35,49.14,37.13,24.41,16.49,12.00,11.46,11.36,11.90,19.46,36.53,57.97
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_rise=4/instance-out.sql,1708.31,1429.43,278.88,128.38,113.50,123.91,113.67,116.11,113.31,116.64,123.81,114.14,118.59,120.13,127.22,42.79,39.00,29.16,19.88,14.23,11.57,11.45,11.36,11.43,15.77,27.73,44.51
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_rise_entry=0.4/instance-out.sql,1607.60,1282.99,324.61,116.94,102.98,111.70,102.01,103.39,100.10,103.27,109.48,101.64,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_rise_entry=0.7/instance-out.sql,1607.60,1282.99,324.61,116.94,102.98,111.70,102.01,103.39,100.10,103.27,109.48,101.64,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_rise_retailcore=2/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/fan_rise_retailcore=4/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/foundation_type=Exterior Horizontal/instance-out.sql,1607.80,1283.19,324.61,116.94,102.99,111.70,102.02,103.41,100.14,103.32,109.53,101.68,106.63,108.89,115.94,51.75,46.34,34.85,23.08,15.75,11.83,11.45,11.36,11.73,18.32,33.91,54.24
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/retail-stand-alone/sensitivity/runs/foundation_type=Full Slab/instance-out.sql,1611.41,1284.47,326.94,117.05,103.07,111.80,102.13,103.54,100.30,103.45,109.65,101.75,106.73,108.99,116.03,53.70,46.52,34.72,23.00,15.81,11.84,11.46,11.36,11.78,18.47,34.13,54.15
