File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
calib1,78.37610000000001,70.57649999999998,78.19350000000001,76.8914,81.1781,85.8313,97.94709999999999,97.2161,84.4082,79.9732,76.16859999999998,78.6954,210.5523,172.5594,162.8777,129.87279999999998,116.47469999999998,99.92790000000001,98.38180000000001,98.1806,101.502,128.6852,172.34250000000003,201.9665
