Parameter,Total Annual,Elec Annual,Gas Annual,Elec Jan,Elec Feb,Elec Mar,Elec Apr,Elec May,Elec Jun,Elec Jul,Elec Aug,Elec Sep,Elec Oct,Elec Nov,Elec Dec,Gas Jan,Gas Feb,Gas Mar,Gas Apr,Gas May,Gas Jun,Gas Jul,Gas Aug,Gas Sep,Gas Oct,Gas Nov,Gas Dec
air_leakage,0.004672522265276595,0.00982598104989367,0.016758090112468142,0.0027356379010196326,0.0033130866924350483,0.004120879120879099,0.008716831175490408,0.012762302122959776,0.017200841480014856,0.01925754060324822,0.018436828413075392,0.015409270216962524,0.008377479364297238,0.0026905829596411755,0.002355566575750034,0.030925200204464095,0.028200845042743346,0.023844140738586875,0.017096774193548422,0.00905224124768239,0.0020891364902506106,0.00068391656217944,0.0005698655117391972,0.0030370283845345767,0.014728178470868523,0.025401606425702824,0.03178807947019863
below_grade_wall_insul,0.00031711022656819184,0.00268287397715432,0.0028526066019959368,0.002729867229184748,0.0027552004408321097,0.0032410870107205825,0.0033307712016398296,0.0027036991520216153,0.002849708834097259,0.0018598163431360756,0.0020405849676906544,0.0030833744449926,0.0033243043585323324,0.002430910951893523,0.002102139235810581,0.008630459419405413,0.005720020070245934,0.0036481956221652984,0.0015228978570651643,0.00010952902519157618,0.00034782608695653494,0.00011390818999891918,0.00034176349965824943,0.00011686338670084032,0.0014201441992572608,0.004293600490697071,0.00659797541576287
control_option,0.020613730125620105,0.04398702249302659,0.0,0.03296835519191427,0.037878787878787804,0.04342624715875116,0.050177023562446584,0.05430602493881828,0.056838157740536674,0.05314808688940339,0.0480155726181464,0.044110690633869486,0.0398529237338394,0.03454680534918284,0.030164643672635393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cool_sizing_factor,0.019774425770175425,0.06664183505602629,0.019359254031395788,0.060345900211521815,0.06119629783119225,0.062031015507753806,0.06516709511568115,0.06789895255699328,0.07492544731610339,0.0755793641551183,0.07474724525729863,0.07101323765928486,0.06386658431130329,0.060664358086443555,0.05985130111524161,0.036455270894582135,0.03383750242388981,0.03151260504201678,0.018366257341163896,0.0065295461965392786,0.0009269988412514287,0.0,0.00034176349965824943,0.0015170965106779725,0.014639397201291704,0.031101426307448502,0.038665392301676975
cooling_coil_cop_dining,0.005950670216023773,0.012948962239023077,0.0,0.0,0.00041430741610276394,0.0006249999999999645,0.006268389407701099,0.011360860004886302,0.02211092108477892,0.03678551216751556,0.04635616438356169,0.018297145645279334,0.003326761951700296,0.0006409434687861987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling_coil_cop_kitchen,0.0052473657187807055,0.011406337992115892,0.0,0.000994530084535036,0.0013796909492274907,0.0014986886474333751,0.00613575354723257,0.011462016827216337,0.021442495126705714,0.02913501870536213,0.031770546056260444,0.018128726122399255,0.006019656019656131,0.001920368710792545,0.000990344144590224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling_setpoint,0.01573983284306861,0.08153556701533421,0.04282822391106675,0.07328298324286045,0.07447643979057607,0.07570380884788272,0.07940356406837189,0.08428852610860253,0.09149035108114381,0.09255226480836237,0.09166224110462039,0.08722885976104856,0.0767884233866262,0.07438016528925626,0.07369534555712266,0.08356569497253909,0.0737888683107516,0.06538830297219553,0.039337252805986024,0.017299532151017337,0.0038256434036633234,0.0010255241567912877,0.0003419972640219008,0.00432142022891853,0.03219207579672691,0.06819763395963813,0.08495188101487308
cooling_setpoint_kitchen,0.0795146773777175,0.15702530253025299,0.0028801642824822886,0.13517316017316025,0.140279603297885,0.1514892708444539,0.1594250245017968,0.16512618132724066,0.1692629377940409,0.16877761413843886,0.1756435831670941,0.16907559529998964,0.1616404048836481,0.14666373045584666,0.1350506574692822,0.003129890453834111,0.003998400639744159,0.00490869821323385,0.003579952267303238,0.001750547045951978,0.0004637143519592656,0.00011389521640080757,0.00034176349965824943,0.0010512790561850649,0.002618657937806973,0.006302093921528668,0.007629476707656353
cooling_setpoint_kitchen_setup,0.046161628936385396,0.0918615915653246,0.003936631529550783,0.07989955484533728,0.08484619263741792,0.0906823849467241,0.09529343404997098,0.09693251533742343,0.09545865341165842,0.09610086882814149,0.09134365582458699,0.09818426361802292,0.09743589743589753,0.08992428654630168,0.08532037518363654,0.00520652551197496,0.005786113328012752,0.007631347226298669,0.0051936810214239775,0.0017497812773402952,0.0006954909006607427,0.00034168564920274646,0.0,0.0004672897196260753,0.0031583532999345685,0.007305936073059349,0.007180683960147179
cooling_setpoint_setup,0.015764059617145307,0.030703408842740525,0.002604121152804253,0.014093062811323005,0.015622895622895577,0.01883124772202645,0.02530075654222984,0.03288930802782025,0.04255819421584769,0.05477512795382774,0.05646359583952445,0.04196459969522914,0.02340857518213314,0.018329177057356594,0.014993954050786082,0.010728303532490222,0.0007072850358693864,0.004837595024188065,0.004888647474198836,0.0021889022655138756,0.0009280742459396553,0.00011394712853241927,0.00034176349965824943,0.0009346886318494952,0.005014170481796313,0.0026672137874436306,0.0019132653061225214
dhw_kitchen,0.028239782622995587,0.0002692236005550054,0.054979417352754856,0.00012445550715607849,0.0,0.00012507817385872566,0.0005146680391146686,0.0002466699555993589,0.0004976362279172934,0.0005830903790087132,0.0006825938566553159,0.0004955401387511403,0.00012363996043510022,0.0001282544568424409,0.00024777006937557014,0.04990215264187875,0.05313243457573352,0.05806887238352461,0.05929986296250145,0.0589120080220607,0.057562524811433036,0.055368693402328605,0.05552679264820096,0.055371132651706303,0.05575561902396616,0.052740911713791194,0.05063419583967524
economizer_high_limit_dining,0.0032247387583338046,0.009205805946146499,0.0018396296328588605,0.00024878716258236124,0.0006905123601712079,0.0026217228464418697,0.006535947712418366,0.01394836657286187,0.021211000123319754,0.017954361172246,0.013797783306944117,0.02012763868433972,0.009713512848887152,0.00140917243146297,0.0004956015363646642,0.0006974108621741635,0.0001003512293026103,0.0024630541871921183,0.0033688328624212377,0.00339242722696435,0.0016222479721900414,0.0006833712984054929,0.0006835269993164989,0.002334539512081275,0.005017999345478433,0.0019415491518495578,0.00036156557895681136
economizer_high_limit_kitchen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
