File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
calib1,47.01010000000001,42.4084,47.130100000000006,47.046400000000006,50.2577,53.072500000000005,59.6738,59.469300000000004,52.0177,48.9348,45.8195,47.08989999999999,75.6467,60.708000000000006,56.4682,44.65240000000001,39.8557,34.8365,34.7513,34.776900000000005,35.3854,44.1756,59.313100000000006,71.4499
