File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/equipment_density_elevator=30/instance-out.sql,4200.46,3136.10,1064.36,319.93,266.79,237.76,226.79,243.38,250.18,274.09,282.30,249.15,235.45,250.38,299.92,101.02,92.29,100.28,92.69,89.79,81.30,79.91,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/equipment_density_office=0.5/instance-out.sql,4122.42,3058.06,1064.36,315.14,261.93,231.24,219.84,235.85,242.83,266.52,274.68,241.86,228.14,244.83,295.20,101.02,92.29,100.28,92.69,89.80,81.29,79.91,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/equipment_density_office=2/instance-out.sql,4142.47,3078.11,1064.36,313.27,261.37,233.03,222.56,239.15,246.17,269.88,278.17,245.07,231.13,245.07,293.24,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/equipment_density_residence=0.2/instance-out.sql,3661.43,2597.06,1064.37,307.94,246.70,203.02,175.64,179.90,186.18,207.78,215.93,185.85,178.78,222.92,286.42,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/equipment_density_residence=1.5/instance-out.sql,6031.79,4967.44,1064.35,393.37,358.44,398.57,402.32,430.33,431.93,461.98,470.45,430.15,418.20,383.57,388.13,101.02,92.29,100.29,92.69,89.79,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/ext_light_w=10000/instance-out.sql,4164.00,3099.64,1064.36,317.75,264.54,234.81,223.42,239.53,246.21,270.12,278.60,246.01,232.63,248.09,297.94,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/ext_light_w=2000/instance-out.sql,4038.49,2974.13,1064.36,304.12,253.31,223.72,214.40,231.38,239.30,262.43,269.85,235.90,220.76,235.31,283.65,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/fan_eff=0.4/instance-out.sql,4399.09,3334.73,1064.36,318.02,270.55,253.01,248.63,268.82,275.38,300.03,308.24,274.13,259.01,259.51,299.39,101.02,92.29,100.28,92.69,89.79,81.28,79.92,78.66,78.03,85.20,88.24,96.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/fan_eff=0.7/instance-out.sql,3959.39,2895.02,1064.36,312.94,256.82,220.42,203.61,216.08,223.14,246.18,254.39,222.29,210.09,236.70,292.37,101.01,92.29,100.29,92.69,89.79,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/fan_motor_eff=0.8/instance-out.sql,4131.43,3067.07,1064.36,314.21,261.63,231.93,221.08,237.42,244.42,268.12,276.33,243.38,229.55,244.78,294.23,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/fan_motor_eff=0.9/instance-out.sql,4131.43,3067.07,1064.36,314.21,261.63,231.93,221.08,237.42,244.42,268.12,276.33,243.38,229.55,244.78,294.23,101.02,92.29,100.28,92.69,89.80,81.29,79.92,78.66,78.03,85.20,88.24,96.95
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-highrise/sensitivity/runs/fan_rise=2/instance-out.sql,3983.69,2919.33,1064.36,313.04,257.48,221.92,206.05,219.15,226.22,249.36,257.58,225.35,212.84,237.74,292.59,101.01,92.29,100.28,92.69,89.79,81.29,79.92,78.66,78.03,85.20,88.24,96.96
