File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
calib-new,19.5871,17.346300000000003,19.463600000000003,17.9302,19.292499999999997,20.183200000000003,21.2086,22.8235,19.988500000000002,19.4368,18.674400000000002,19.324199999999998,9.944099999999999,6.8779,4.0187,1.8762,1.2215999999999998,0.9948999999999999,0.9606,0.9724999999999999,1.0129000000000001,1.5913000000000002,4.815,8.5889
calib-szdx,19.310499999999998,17.1834,19.5385,17.660700000000002,18.8417,19.936500000000002,21.3087,22.7713,18.9128,18.6081,18.5091,18.7987,34.3822,24.398899999999998,16.8795,8.0256,2.8793,1.0894,0.9326,0.9507,1.3735000000000002,6.7395000000000005,20.5809,30.977400000000003
calib-szhp,29.1375,23.675900000000002,23.1937,18.7198,18.195400000000003,18.4656,19.5263,20.8454,17.713,19.1771,23.517300000000002,27.3247,0.997,0.9025000000000001,1.0093999999999999,0.9502999999999999,0.9755,0.9326,0.9326,0.9489,0.9097000000000001,0.9517,0.9425,0.9775999999999999
