File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/cooling_coil_cop=1/instance-out.sql,20315.33,18968.54,1346.79,1540.60,1403.93,1582.96,1486.38,1618.95,1650.52,1692.43,1851.22,1604.16,1542.24,1488.20,1506.96,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/cooling_coil_cop=4/instance-out.sql,20315.33,18968.54,1346.79,1540.60,1403.93,1582.96,1486.38,1618.95,1650.52,1692.43,1851.22,1604.16,1542.24,1488.20,1506.96,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/cooling_setpoint=70/instance-out.sql,23033.22,19783.17,3250.06,1595.84,1458.55,1635.28,1542.69,1691.13,1739.86,1790.49,1955.78,1688.50,1596.27,1534.56,1554.21,550.25,411.68,343.23,215.43,156.21,105.60,71.71,77.07,127.81,249.64,410.71,530.71
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/cooling_setpoint=80/instance-out.sql,19173.03,18404.14,768.89,1504.31,1374.38,1563.41,1457.81,1568.34,1580.44,1600.14,1744.20,1541.35,1516.03,1469.77,1483.95,167.79,92.83,65.13,45.07,39.06,31.30,23.58,25.14,29.40,44.37,81.40,123.82
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/dhw_office=0.1/instance-out.sql,20153.61,18967.89,1185.72,1540.58,1403.91,1582.88,1486.31,1618.92,1650.21,1692.50,1851.16,1604.00,1542.28,1488.16,1506.96,271.86,165.96,99.99,57.51,43.85,31.41,18.42,19.24,30.37,64.12,148.11,234.88
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/dhw_office=10/instance-out.sql,26435.78,18990.01,7445.76,1541.87,1405.18,1584.34,1488.13,1620.83,1652.81,1694.90,1854.46,1606.16,1543.46,1489.59,1508.29,844.43,693.45,712.99,594.97,584.71,535.25,478.54,513.64,490.67,561.26,661.87,773.96
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/dhw_temp=200/instance-out.sql,20437.66,18969.45,1468.21,1540.64,1403.99,1582.97,1486.38,1618.95,1650.48,1692.75,1851.52,1604.20,1542.33,1488.22,1507.02,296.54,188.64,126.57,81.24,68.34,54.86,40.28,42.85,52.14,87.12,171.15,258.49
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/dhw_temp=90/instance-out.sql,20228.97,18968.50,1260.47,1540.58,1403.92,1582.94,1486.34,1618.89,1650.40,1692.46,1851.60,1603.97,1542.29,1488.17,1506.94,279.51,173.08,108.09,64.28,50.25,36.94,23.14,24.19,35.15,69.67,154.33,241.84
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/equipment_density=0.5/instance-out.sql,16677.13,14448.55,2228.58,1171.87,1068.34,1203.37,1126.08,1228.53,1254.94,1293.60,1421.46,1227.00,1172.27,1133.20,1147.89,487.04,316.59,212.86,114.28,72.05,50.16,33.53,34.45,52.10,135.16,296.87,423.49
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/equipment_density=2/instance-out.sql,29055.02,28208.67,846.35,2311.20,2109.28,2366.68,2224.06,2407.06,2440.91,2489.64,2709.98,2366.51,2298.36,2228.30,2256.69,128.20,89.65,87.60,63.11,56.09,42.81,28.89,30.67,41.82,66.59,98.02,112.88
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/ext_equipment_w=100000/instance-out.sql,19195.51,17848.73,1346.79,1445.49,1318.02,1487.86,1394.34,1523.84,1558.48,1597.32,1756.11,1512.12,1447.14,1396.16,1411.85,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/ext_equipment_w=600000/instance-out.sql,23071.81,21725.03,1346.79,1774.71,1615.38,1817.08,1712.94,1853.06,1877.08,1926.54,2085.33,1830.72,1776.36,1714.76,1741.07,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/ext_light_w=30000/instance-out.sql,19981.75,18634.97,1346.79,1504.39,1374.07,1553.49,1462.42,1597.29,1632.15,1671.99,1827.95,1577.29,1510.71,1454.21,1468.99,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/ext_light_w=90000/instance-out.sql,20923.08,19576.30,1346.79,1606.56,1458.31,1636.65,1530.03,1658.42,1683.99,1729.67,1893.62,1653.11,1599.70,1550.11,1576.13,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/fan_rise_supply=1/instance-out.sql,19420.70,18067.01,1353.70,1484.91,1348.76,1517.42,1419.60,1536.59,1561.62,1590.98,1731.76,1517.24,1473.81,1431.84,1452.49,290.71,180.96,115.82,71.37,57.83,44.40,30.27,31.92,42.23,76.96,161.41,249.80
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/fan_rise_supply=10/instance-out.sql,22082.47,20745.70,1336.76,1648.94,1511.62,1713.28,1617.45,1779.57,1821.86,1888.89,2093.76,1775.35,1681.33,1601.39,1612.26,281.46,177.45,115.64,71.27,57.67,44.36,30.22,31.78,42.14,76.79,161.19,246.80
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/heating_coil_eff=0.7/instance-out.sql,20315.33,18968.54,1346.79,1540.60,1403.93,1582.96,1486.38,1618.95,1650.52,1692.43,1851.22,1604.16,1542.24,1488.20,1506.96,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/heating_coil_eff=0.95/instance-out.sql,20315.33,18968.54,1346.79,1540.60,1403.93,1582.96,1486.38,1618.95,1650.52,1692.43,1851.22,1604.16,1542.24,1488.20,1506.96,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/heating_setpoint=65/instance-out.sql,19534.52,18943.88,590.64,1537.70,1401.42,1581.33,1484.82,1617.28,1648.47,1690.06,1848.92,1602.02,1540.83,1486.71,1504.32,101.92,69.24,59.19,42.46,35.94,27.00,20.31,21.41,25.60,39.66,63.15,84.77
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/heating_setpoint=75/instance-out.sql,22572.97,18945.26,3627.71,1546.46,1409.71,1587.90,1489.77,1616.74,1642.71,1676.69,1827.36,1599.38,1544.15,1491.84,1512.53,634.03,448.16,367.51,238.25,179.82,126.66,91.16,97.90,154.94,277.72,441.44,570.14
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/lighting_density=0.4/instance-out.sql,17072.45,15253.60,1818.85,1241.31,1129.72,1265.01,1192.64,1294.89,1317.28,1369.12,1489.72,1293.98,1241.84,1198.93,1219.16,395.85,259.45,164.18,88.89,62.60,46.67,31.66,32.98,45.35,102.33,235.20,353.69
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/lighting_density=2/instance-out.sql,26180.55,25195.66,984.89,2042.68,1868.20,2122.66,1980.26,2158.26,2201.67,2227.99,2450.77,2122.04,2047.75,1978.44,1994.93,178.64,114.54,95.45,64.44,55.13,42.44,29.67,31.79,40.71,67.28,110.74,154.05
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/lighting_density_elevator=0.2/instance-out.sql,20314.33,18967.54,1346.79,1540.52,1403.85,1582.87,1486.30,1618.86,1650.43,1692.35,1851.13,1604.08,1542.16,1488.11,1506.88,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/lighting_density_elevator=1/instance-out.sql,20316.50,18969.71,1346.79,1540.70,1404.01,1583.07,1486.47,1619.05,1650.62,1692.52,1851.33,1604.25,1542.34,1488.29,1507.05,286.60,179.54,115.75,71.34,57.77,44.39,30.26,31.91,42.23,76.92,161.32,248.74
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/oa_area_basement=0.05/instance-out.sql,20315.25,18968.57,1346.68,1540.92,1404.00,1582.98,1486.38,1618.96,1650.52,1692.38,1851.02,1603.91,1542.25,1488.21,1507.04,286.46,179.52,115.75,71.34,57.77,44.39,30.27,31.98,42.23,76.92,161.32,248.73
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-large/sensitivity/runs/oa_area_basement=1.5/instance-out.sql,21121.07,19076.10,2044.96,1547.02,1410.69,1588.00,1492.80,1628.47,1662.71,1708.34,1869.01,1616.09,1547.44,1492.87,1512.66,432.67,292.66,194.93,118.12,80.11,54.97,37.08,36.74,52.46,108.03,249.12,388.06
