File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ1_CZ1/instance-out.sql,3405.12,34.56,383.97,981.64,1066.69,801.81,0.03,0.0,35.1,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ1_CZ2/instance-out.sql,3476.58,26.01,457.56,981.64,1066.69,808.77,0.03,0.0,34.11,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ1_CZ3/instance-out.sql,3684.05,64.48,511.44,981.64,1066.69,923.29,0.03,0.0,35.13,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ2_CZ1/instance-out.sql,3563.37,70.37,422.88,981.64,1066.69,882.89,0.03,0.0,37.37,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ2_CZ2/instance-out.sql,3715.68,98.93,478.54,981.64,1066.69,950.64,0.03,0.0,37.77,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ3_CZ1/instance-out.sql,3747.04,153.63,398.95,981.64,1066.69,1005.05,0.03,0.0,39.77,0.0,0.000

File Name,Unmet Heating (Hours),Unmet Cooling (Hours)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/Calib/HZ1_CZ1/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/Calib/HZ1_CZ2/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/Calib/HZ1_CZ3/instance-out.sql,0.00,3.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/Calib/HZ2_CZ1/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/Calib/HZ2_CZ2/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/Calib/HZ3_CZ1/instance-out.sql,0.00,0.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ1_CZ1/instance-out.sql,0.00,7.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ1_CZ2/instance-out.sql,0.00,15.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ1_CZ3/instance-out.sql,4.00,53.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ2_CZ1/instance-out.sql,0.00,6.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ2_CZ2/instance-out.sql,0.00,18.00
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/office-medium/calibration/runs/existing-cbsa-2014/HZ3_CZ1/instance-out.sql,0.00,23.00

