File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/warehouse/sensitivity/runs/fan_motor_eff_finestorage=0.5/instance-out.sql,1276.95,922.07,354.88,78.97,70.86,80.29,73.90,77.42,75.65,75.69,81.34,74.89,77.97,76.94,78.15,60.96,57.57,40.49,25.16,14.74,8.13,3.91,2.67,9.40,21.86,42.83,67.16
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/warehouse/sensitivity/runs/fan_motor_eff_finestorage=0.95/instance-out.sql,1276.95,922.07,354.88,78.97,70.86,80.29,73.90,77.42,75.65,75.69,81.34,74.89,77.97,76.94,78.15,60.96,57.57,40.49,25.16,14.74,8.13,3.91,2.67,9.40,21.86,42.83,67.16
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/warehouse/sensitivity/runs/fan_motor_eff_office=0.5/instance-out.sql,1276.95,922.07,354.88,78.97,70.86,80.29,73.90,77.42,75.65,75.69,81.34,74.89,77.97,76.94,78.15,60.96,57.57,40.49,25.16,14.74,8.13,3.91,2.67,9.40,21.86,42.83,67.16
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/warehouse/sensitivity/runs/fan_motor_eff_office=0.95/instance-out.sql,1276.95,922.07,354.88,78.97,70.86,80.29,73.90,77.42,75.65,75.69,81.34,74.89,77.97,76.94,78.15,60.96,57.57,40.49,25.16,14.74,8.13,3.91,2.67,9.40,21.86,42.83,67.16
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/warehouse/sensitivity/runs/fan_rise_bulkstorage=0/instance-out.sql,1276.91,922.04,354.87,78.96,70.84,80.29,73.90,77.42,75.65,75.69,81.34,74.89,77.97,76.94,78.13,60.97,57.53,40.49,25.16,14.74,8.13,3.91,2.67,9.40,21.86,42.83,67.18
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/warehouse/sensitivity/runs/fan_rise_bulkstorage=6/instance-out.sql,1276.62,923.05,353.56,79.03,71.34,80.29,73.90,77.42,75.65,75.69,81.34,74.89,77.97,76.94,78.58,60.89,56.94,40.49,25.16,14.74,8.13,3.91,2.67,9.40,21.86,42.83,66.54
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/warehouse/sensitivity/runs/fan_rise_finestorage=0/instance-out.sql,1149.91,642.16,507.75,55.40,49.57,56.72,51.05,53.75,52.62,51.44,56.65,51.84,54.40,54.13,54.58,84.20,77.94,59.37,38.52,23.88,11.66,5.60,3.94,12.95,34.58,62.58,92.52
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/warehouse/sensitivity/runs/fan_rise_finestorage=6/instance-out.sql,1318.36,1016.02,302.35,86.82,77.96,88.14,81.53,85.34,83.44,83.96,89.78,82.66,85.84,84.54,86.00,53.26,50.67,34.25,21.00,12.21,6.37,2.70,1.77,7.39,18.00,36.16,58.56
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/warehouse/sensitivity/runs/fan_rise_intakevent_bulkstorage=0/instance-out.sql,1274.65,919.69,354.96,78.76,70.68,80.08,73.71,77.21,75.46,75.49,81.14,74.69,77.77,76.74,77.94,60.97,57.61,40.49,25.16,14.74,8.13,3.91,2.67,9.40,21.86,42.83,67.18
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/warehouse/sensitivity/runs/fan_rise_intakevent_bulkstorage=6/instance-out.sql,1344.03,991.18,352.85,84.84,76.13,86.16,79.59,83.29,81.34,81.57,87.22,80.58,83.85,82.62,84.01,60.84,56.55,40.49,25.17,14.73,8.13,3.91,2.67,9.41,21.86,42.83,66.26
