File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
CalibNew,209.097,188.9087,212.0688,207.9783,222.32500000000002,230.1804,249.35420000000002,250.13810000000004,222.8325,215.0879,203.9211,208.1721,371.28919999999994,274.7868,219.83900000000006,154.3349,124.11640000000001,99.43860000000001,91.98070000000001,90.6752,98.82719999999999,142.95239999999998,245.47910000000002,333.6656
