Parameter,Total Annual,Elec Annual,Gas Annual,Elec Jan,Elec Feb,Elec Mar,Elec Apr,Elec May,Elec Jun,Elec Jul,Elec Aug,Elec Sep,Elec Oct,Elec Nov,Elec Dec,Gas Jan,Gas Feb,Gas Mar,Gas Apr,Gas May,Gas Jun,Gas Jul,Gas Aug,Gas Sep,Gas Oct,Gas Nov,Gas Dec
air_leakage,0.2131496459115359,0.012215528781793935,0.5342140876019992,0.017325093798278606,0.016258159871905323,0.006921187765126195,0.004375591296121151,0.021841397849462398,0.0397107897664072,0.04742053152683686,0.04326268714757926,0.03458530675184492,0.010431856421761154,0.008399493729144974,0.01730790431043979,0.5495801968731906,0.552958814710292,0.586857825567503,0.6046781364778658,0.5427281522089649,0.28750713063320027,0.08845577211394301,0.04604758250191862,0.33112216694306246,0.617181796057435,0.5760528673835126,0.5386086189145461
control_option,0.06554453989534444,0.09106464849403233,0.0,0.06867444768653595,0.07872658315136201,0.08930032733224226,0.10503398470688191,0.11261940673705383,0.11683366733466931,0.10987864998103909,0.09577136713850562,0.09120521172638431,0.08345398138572914,0.07215053763440854,0.06305645752592433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cool_sizing_factor,0.03671355037539754,0.12332231265629542,0.14197808794837152,0.11413225914736491,0.11614271457085831,0.12063349432775464,0.12198884537795184,0.12883852691218137,0.13614703880190607,0.13164341250399403,0.13256712573070453,0.12712813620071678,0.11993681597653161,0.11554061884343507,0.11246506428172165,0.1277748827514331,0.130379746835443,0.17640147700570658,0.19270113353607968,0.17254174397031535,0.06733524355300868,0.005704971475142648,0.003205128205128279,0.08117816091954029,0.22434119278779469,0.17328918322295808,0.12779052785311915
cooling_coil_cop_lgstore,0.006347879468658995,0.009051459221872312,0.0,0.0,0.0002494698765123615,0.0003368893879842913,0.0035519772673454557,0.007668019846639679,0.015168539325842632,0.025565800502933757,0.03193554649582598,0.014647137150466127,0.003040540540540496,0.0003475842891901418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling_coil_cop_smstore,0.012902890143336636,0.018374695683566367,0.0,0.0,0.0006235191420376252,0.00044913541432748994,0.007322546356442713,0.015039281705948253,0.029830810329474697,0.051910598413842886,0.06606549596582814,0.028593423512592194,0.005173189383715789,0.0006950075292482599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling_setpoint,0.12949820788530464,0.2651854966825529,0.240932188540389,0.20882009345794394,0.21783562822719452,0.2348074179743225,0.25699369582348297,0.28720866213984214,0.3158848034776308,0.32289527720739214,0.3284352660841939,0.29753265602322204,0.25307194447049997,0.2191521197007481,0.20536585365853655,0.2608323526265111,0.2537080405932865,0.3008030726256984,0.2833478639930252,0.15878546540567454,0.04005934718100897,0.004901960784313766,0.004807692307692347,0.0357414448669202,0.25415407854984895,0.30330033003300333,0.25201417982597496
cooling_setpoint_setup,0.07260492189534772,0.08048237320895835,0.05227312163803579,0.03811328700779116,0.039259346068205726,0.04584467238852846,0.06911051212938002,0.0937468734367184,0.11366526459943269,0.13987511150758244,0.13860727937510392,0.10912273876677689,0.06229338842975208,0.04366670278470041,0.03575195106517598,0.16427724479896513,0.04222676797194624,0.029891304347826227,0.05401709401709396,0.11294481691593611,0.05976676384839652,0.012955465587044546,0.009554140127388614,0.07258064516129034,0.06417582417582421,0.01634442894159857,0.024215468248084925
economizer_high_limit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economizer_lockout,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
economizer_type,0.0012246876064234656,0.003905628038101015,0.01303409581355193,0.0,0.0,0.00022464337863637,0.0011866619200189192,0.0050991501416430916,0.009076469253460371,0.009479177761209932,0.008817992668185877,0.008176523297491084,0.003272029786753831,0.00011588828369457776,0.0,0.0027407054337464727,0.0017436791630338615,0.019776268477826646,0.030544488711819445,0.05408271474019086,0.018099547511312233,0.0008196721311475235,0.0,0.018419033000767478,0.05770850884582972,0.012245666917859808,0.002981159074648223
