Parameter,Total Annual,Elec Annual,Gas Annual,Elec Jan,Elec Feb,Elec Mar,Elec Apr,Elec May,Elec Jun,Elec Jul,Elec Aug,Elec Sep,Elec Oct,Elec Nov,Elec Dec,Gas Jan,Gas Feb,Gas Mar,Gas Apr,Gas May,Gas Jun,Gas Jul,Gas Aug,Gas Sep,Gas Oct,Gas Nov,Gas Dec
air_leakage,0.0027114183248496066,0.006152185644900177,0.010480987975300629,0.0031429099648733905,0.003280032800328079,0.003333333333333328,0.004761904761904762,0.006405563689604711,0.00873119078580715,0.010166520595968419,0.009610434185687355,0.0075982209043736785,0.005141388174807218,0.005512260026610895,0.0055177487585064775,0.02553467271548929,0.023996377905221904,0.013008621993646944,0.005954406260632893,0.001918381583536912,0.0011227544910178736,0.0014668133480014356,0.0011007154650521955,0.00037495313085870123,0.006470287757534402,0.014272417002792347,0.023902768399729858
below_grade_wall_insul,0.00010147795391441979,0.0030656417050513906,0.0025261835511313515,0.0035042419771301684,0.003272652894252479,0.003325942350332589,0.003422703936109656,0.0031078610603290984,0.0027865502507894964,0.002106741573033663,0.002062564455139179,0.003333333333333328,0.0032954961552544805,0.0032282567413595632,0.00331125827814569,0.006756756756756824,0.004928384413984404,0.003361858190709029,0.001538724568302332,0.00034916201117323896,0.0005611672278339158,0.00036656891495606903,0.000366905155017355,0.0,0.0018800205093146374,0.003917267314321529,0.005785920925747371
control_option,0.01443197325083773,0.030283958942084417,0.0,0.02261215629522431,0.025789684126349584,0.029507016912558484,0.03445099484156235,0.03725282485875705,0.03937007874015753,0.03709977977299674,0.03362183754993336,0.03061959654178679,0.027162258756254522,0.023441860465116243,0.020607375271149683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cool_sizing_factor,0.015071005531109747,0.05198256945946779,0.01724415577444364,0.04941699056079959,0.04986661194336137,0.05024100852799408,0.05113527952680786,0.052814964239868006,0.055514157973174307,0.055594651653765016,0.05563210471925601,0.053140096618357474,0.05051432770022043,0.050295294341779394,0.04928017718715396,0.028071079062580384,0.02770290506139554,0.027348394768133225,0.019117893677679028,0.008999653859466997,0.003171641791044808,0.0007328691828508455,0.0009167583425008646,0.004480119469852567,0.016969086021505462,0.024457352491592806,0.02980486500935565
cooling_coil_cop_dining,0.004836811746955368,0.010246906016419467,0.0,0.0,0.00020517029134191865,0.0005559673832468705,0.005318138651472007,0.008917197452229336,0.017254038179148272,0.029492455418381323,0.0383141762452108,0.014314553129014519,0.0022002200220021533,0.0005713197486193323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling_coil_cop_kitchen,0.0030146176423810943,0.006406120379758615,0.0,0.0007397817643794922,0.0008203445447087603,0.000741152492125239,0.0024747763182943567,0.005474452554744474,0.01143067846607678,0.017826237452405694,0.021283783783783868,0.009211495946941784,0.0021998166819431246,0.0007616146230008807,0.0007377351530800286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cooling_setpoint,0.011291283531092156,0.07953369763205835,0.05208459052446666,0.06944444444444449,0.07049659201557944,0.07236957667310728,0.07726945244956783,0.08195307108350587,0.09013249651324969,0.09401709401709411,0.09507722007722003,0.08593341467666027,0.07469167969428517,0.06983897231771316,0.06926179203927763,0.0843854676629736,0.08114987273543957,0.08278931750741847,0.05839049690480177,0.029742348262147656,0.007089552238806017,0.0021990104452995684,0.0016504676324959363,0.009897292250233315,0.0517848164906989,0.07944495272949072,0.08917112299465244
cooling_setpoint_kitchen,0.07861242992409002,0.15525522759274127,0.0010381379084252963,0.13231017770597736,0.13702779757662148,0.14647349148224809,0.1549204287106203,0.16194018286068498,0.16937754144510478,0.1725813576792814,0.1784333381068309,0.17019620056057302,0.15496481626270528,0.14184746877054571,0.1352176007708367,0.0011922108888593086,0.0009239297813366535,0.00030581039755367325,0.0003423485107840316,0.002096802376375982,0.0022459292532284753,0.0018328445747800846,0.0009174311926604984,0.0016879219804951876,0.0013684570646595672,0.001567643831321546,0.0008263324610935446
cooling_setpoint_kitchen_setup,0.03452049828861422,0.0715840077372741,0.0011198667085479288,0.061983471074380195,0.06239267315397817,0.06321047192559424,0.06739590684544813,0.0749831876260927,0.08076009501187645,0.08500797448165877,0.08279856002504303,0.08169824086603515,0.06921119592875327,0.06351733899504605,0.062306900102986534,0.0006623393826996577,0.00015403573629089827,0.0007639419404124852,0.001538987688098432,0.0029683953204121126,0.0016844469399213233,0.0009167583425008646,0.0005505597357313476,0.0016876054753421396,0.0037600410186292748,0.002663324455585175,0.0013764624913972267
cooling_setpoint_setup,0.007269929386047004,0.01811090282397052,0.002557964571506743,0.00877513711151744,0.008917713822456522,0.00951509606587367,0.013133208255159396,0.018295964125560595,0.02584960231381055,0.035496957403651025,0.03685341265906457,0.02561327561327552,0.012115732368896829,0.00903104421448724,0.008570386579139423,0.003457446808510706,0.004322989038134957,0.01056661562021436,0.0003424657534245894,0.0041790005223751,0.003182924545965074,0.0007335411699981505,0.00018351991191053617,0.0007499062617174025,0.004430056227636702,0.0031411967959793126,0.010636828291200388
