File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/economizer_lockout_dining=LockoutWithCompressor/instance-out.sql,1379.49,647.31,732.18,54.04,48.73,53.94,52.41,54.54,53.70,56.90,58.09,53.85,54.44,52.49,54.18,75.46,64.93,65.43,58.49,57.24,53.42,54.53,54.49,53.32,58.49,63.79,72.58
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/economizer_lockout_dining=LockoutWithHeating/instance-out.sql,1379.49,647.31,732.18,54.04,48.73,53.94,52.41,54.54,53.70,56.90,58.09,53.85,54.44,52.49,54.18,75.46,64.93,65.43,58.49,57.24,53.42,54.53,54.49,53.32,58.49,63.79,72.58
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/economizer_lockout_dining=NoLockout/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/economizer_lockout_kitchen=LockoutWithCompressor/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/economizer_lockout_kitchen=LockoutWithHeating/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/economizer_lockout_kitchen=NoLockout/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/economizer_type_dining=DifferentialDryBulb/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/economizer_type_dining=NoEconomizer/instance-out.sql,1379.63,647.85,731.79,54.04,48.73,53.94,52.43,54.62,53.78,56.99,58.17,53.94,54.49,52.52,54.18,75.42,64.93,65.44,58.47,57.17,53.38,54.51,54.47,53.28,58.43,63.72,72.56
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/economizer_type_kitchen=DifferentialDryBulb/instance-out.sql,1378.63,646.50,732.13,53.96,48.66,53.88,52.37,54.50,53.65,56.79,57.99,53.78,54.40,52.43,54.10,75.49,64.96,65.45,58.46,57.23,53.40,54.53,54.48,53.30,58.48,63.79,72.56
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/economizer_type_kitchen=NoEconomizer/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/equipment_density_dining=0.5/instance-out.sql,1297.15,519.53,777.61,43.56,39.25,43.41,42.08,43.66,42.84,45.39,46.47,43.12,43.78,42.26,43.70,82.38,70.89,71.24,62.66,59.79,54.64,54.94,54.90,54.95,62.49,69.22,79.51
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/equipment_density_dining=10/instance-out.sql,1363.83,624.89,738.95,52.21,47.08,52.10,50.61,52.63,51.79,54.84,56.03,51.96,52.59,50.70,52.36,76.61,65.89,66.31,59.06,57.60,53.57,54.57,54.51,53.48,59.07,64.60,73.67
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/equipment_density_dining=2/instance-out.sql,1306.92,536.16,770.76,44.93,40.49,44.79,43.43,45.08,44.25,46.87,47.98,44.51,45.18,43.59,45.07,81.42,70.05,70.40,61.99,59.35,54.39,54.83,54.80,54.64,61.88,68.44,78.55
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/equipment_density_dining=20/instance-out.sql,1444.63,736.46,708.17,61.33,55.34,61.29,59.64,62.15,61.30,64.89,66.20,61.36,61.87,59.62,61.49,71.23,61.51,62.13,56.50,56.12,53.16,54.44,54.45,53.00,56.55,60.54,68.54
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/equipment_density_kitchen=0.5/instance-out.sql,1094.36,356.70,737.66,29.72,26.76,29.60,28.75,29.90,29.47,31.49,32.53,29.77,29.94,28.89,29.86,77.09,66.29,66.05,58.67,57.17,53.32,54.47,54.47,53.25,58.55,64.31,74.02
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/equipment_density_kitchen=2/instance-out.sql,1109.38,372.39,737.00,31.05,27.96,30.93,30.04,31.23,30.77,32.84,33.90,31.05,31.27,30.18,31.19,76.92,66.13,65.97,58.65,57.18,53.33,54.48,54.47,53.25,58.53,64.22,73.86
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/equipment_density_kitchen=20/instance-out.sql,1295.61,562.04,733.56,46.96,42.33,46.86,45.50,47.30,46.53,49.38,50.54,46.75,47.22,45.58,47.11,75.73,65.15,65.59,58.56,57.31,53.46,54.56,54.50,53.34,58.59,63.97,72.80
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/equipment_density_kitchen=35/instance-out.sql,1452.73,722.03,730.70,60.22,54.32,60.14,58.50,60.92,59.97,63.45,64.74,60.07,60.67,58.54,60.49,75.26,64.79,65.23,58.28,57.16,53.38,54.51,54.47,53.29,58.34,63.60,72.40
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/ext_light_w=2000/instance-out.sql,1390.84,658.52,732.33,55.27,49.75,54.94,53.23,55.27,54.30,57.54,58.85,54.74,55.51,53.65,55.47,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/ext_light_w=3000/instance-out.sql,1406.53,674.21,732.33,56.97,51.15,56.33,54.36,56.29,55.17,58.50,59.94,56.00,57.00,55.24,57.26,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/fan_eff=0.4/instance-out.sql,1396.96,678.85,718.11,56.56,51.02,56.50,54.96,57.26,56.47,59.80,61.06,56.54,57.03,54.95,56.70,73.21,63.06,63.48,57.24,56.53,53.15,54.44,54.42,53.02,57.30,61.98,70.28
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/fan_eff=0.7/instance-out.sql,1369.85,628.30,741.55,52.51,47.34,52.39,50.88,52.90,52.04,55.16,56.35,52.20,52.88,50.99,52.66,76.88,66.11,66.69,59.33,57.78,53.66,54.64,54.57,53.59,59.34,65.00,73.96
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/restaurant-quick-service/sensitivity/runs/fan_motor_eff=0.8/instance-out.sql,1379.47,647.14,732.33,54.03,48.73,53.94,52.41,54.53,53.68,56.84,58.06,53.82,54.44,52.49,54.18,75.48,64.93,65.44,58.49,57.26,53.43,54.54,54.49,53.33,58.51,63.82,72.59
