File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ2_CZ1/instance-out.sql,5242.66,4077.19,1165.47
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ2_CZ2/instance-out.sql,5564.89,4382.35,1182.54
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ3_CZ1/instance-out.sql,5967.45,4695.07,1272.38
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ1/instance-out.sql,4131.54,3067.18,1064.36
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ2/instance-out.sql,4115.63,3095.82,1019.81
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ3/instance-out.sql,4744.94,3678.78,1066.16
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ2_CZ1/instance-out.sql,4645.23,3479.80,1165.44
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ2_CZ2/instance-out.sql,4913.41,3730.90,1182.51
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ3_CZ1/instance-out.sql,5292.47,4020.14,1272.34

File Name,Net Site EUI (MJ/m2),Net Source EUI (MJ/m2),Total Energy/Net Site Energy (GJ),Total Energy/Net Source Energy (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ1_CZ1/instance-out.sql,633.61,1784.70,4664.13,13137.57
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ1_CZ2/instance-out.sql,636.54,1808.37,4685.72,13311.85
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ1_CZ3/instance-out.sql,737.19,2130.11,5426.65,15680.26
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ2_CZ1/instance-out.sql,712.20,2015.70,5242.66,14838.07
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ2_CZ2/instance-out.sql,755.97,2156.59,5564.89,15875.17
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/calib1/HZ3_CZ1/instance-out.sql,810.66,2311.26,5967.45,17013.70
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ1/instance-out.sql,561.26,1543.05,4131.54,11358.77
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ2/instance-out.sql,559.09,1549.71,4115.63,11407.79
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/apartment-highrise/calibration/runs/existing-cbsa-2014/HZ1_CZ3/instance-out.sql,644.58,1820.81,4744.94,13403.40
