File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/equipment_density_elevator=30/instance-out.sql,1853.67,1430.51,423.15,147.49,123.10,110.72,103.72,110.21,112.59,122.75,126.25,112.01,107.06,115.85,138.76,40.11,36.63,39.82,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/equipment_density_office=0.5/instance-out.sql,1774.06,1350.91,423.15,141.52,117.54,104.09,96.98,103.05,105.60,115.57,118.99,105.07,99.99,109.68,132.83,40.11,36.63,39.81,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/equipment_density_office=2/instance-out.sql,1797.06,1373.90,423.15,142.10,118.39,105.98,99.22,105.67,108.22,118.17,121.74,107.59,102.46,111.03,133.33,40.11,36.63,39.82,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/equipment_density_residence=0.2/instance-out.sql,1607.62,1184.47,423.16,139.52,112.63,95.25,81.43,82.10,84.27,93.31,96.78,84.00,82.25,102.56,130.37,40.11,36.63,39.82,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/equipment_density_residence=1.5/instance-out.sql,2499.81,2076.66,423.15,167.61,151.58,166.12,167.25,179.02,179.85,192.39,195.99,178.94,173.76,160.29,163.86,40.10,36.64,39.81,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/ext_light_w=10000/instance-out.sql,1888.43,1465.27,423.15,153.00,127.18,114.08,105.47,111.04,112.56,123.16,127.54,114.64,110.97,120.82,144.82,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/ext_light_w=2000/instance-out.sql,1762.92,1339.76,423.15,139.38,115.95,102.99,96.45,102.89,105.65,115.47,118.79,104.53,99.11,108.03,130.54,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/fan_eff=0.4/instance-out.sql,1887.77,1464.62,423.15,142.96,121.17,112.29,108.55,116.68,119.14,129.52,133.03,118.46,112.66,115.47,134.71,40.10,36.64,39.81,36.82,35.71,32.35,31.83,31.32,31.07,33.89,35.08,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/fan_eff=0.7/instance-out.sql,1717.55,1294.39,423.16,141.16,116.02,100.89,91.38,95.89,98.39,108.04,111.52,97.91,93.67,107.26,132.26,40.11,36.63,39.82,36.82,35.70,32.36,31.83,31.32,31.07,33.90,35.07,38.52
/Users/matthew-larson/Documents/My Projects/modelkit-flannel-edition/models/pnw/apartment-midrise/sensitivity/runs/fan_motor_eff=0.8/instance-out.sql,1784.32,1361.16,423.15,141.70,117.86,104.88,97.99,104.28,106.82,116.79,120.28,106.25,101.13,110.21,132.97,40.11,36.63,39.82,36.82,35.70,32.35,31.83,31.32,31.07,33.89,35.08,38.52
