File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_cafeteria=10/instance-out.sql,16275.99,5638.30,10637.69,467.14,421.83,462.50,452.34,475.32,473.77,504.98,515.44,476.12,469.81,452.22,466.85,1070.74,951.63,990.11,896.64,862.64,779.04,754.10,737.85,767.24,870.26,925.47,1031.97
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_kitchen=1/instance-out.sql,16114.68,5638.01,10476.67,467.10,421.80,462.48,452.32,475.30,473.75,504.95,515.42,476.10,469.78,452.19,466.82,1056.00,938.08,974.94,882.94,849.28,766.14,741.96,725.55,754.89,857.13,912.23,1017.54
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_kitchen=4/instance-out.sql,16518.08,5638.74,10879.35,467.18,421.87,462.53,452.37,475.35,473.80,505.01,515.47,476.16,469.84,452.26,466.90,1092.95,972.12,1012.32,917.38,883.23,797.69,772.94,756.28,785.44,889.93,945.40,1053.68
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_laundry=0.5/instance-out.sql,15950.32,5634.67,10315.66,466.77,421.51,462.21,452.05,475.01,473.47,504.69,515.18,475.81,469.50,451.93,466.54,1041.38,925.08,960.67,869.43,835.49,753.46,729.10,712.82,742.37,843.60,898.87,1003.38
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_laundry=4/instance-out.sql,16492.41,5640.28,10852.13,467.35,422.02,462.66,452.50,475.49,473.92,505.10,515.56,476.29,469.98,452.38,467.04,1090.14,969.53,1009.52,914.91,880.80,795.84,771.15,754.47,783.42,887.83,943.46,1051.06
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_residence=0.01/instance-out.sql,13319.23,5635.01,7684.22,466.85,421.56,462.21,452.06,475.04,473.50,504.71,515.17,475.86,469.53,451.95,466.56,793.19,698.40,713.73,641.04,613.11,551.49,530.25,516.38,548.55,632.49,680.82,764.76
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_residence=0.05/instance-out.sql,25146.40,5648.09,19498.31,468.00,422.62,463.36,453.16,476.15,474.56,505.77,516.24,476.89,470.62,453.02,467.70,1903.53,1711.96,1818.52,1664.09,1611.14,1460.70,1426.64,1402.19,1422.86,1583.51,1659.79,1833.39
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_temp_kitchen=110/instance-out.sql,16228.04,5638.21,10589.83,467.12,421.82,462.49,452.33,475.31,473.76,504.97,515.43,476.12,469.80,452.21,466.84,1066.83,948.01,985.66,892.85,858.66,775.01,750.31,733.76,763.11,866.15,921.64,1027.84
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_temp_kitchen=130/instance-out.sql,16323.99,5638.40,10685.59,467.14,421.84,462.51,452.35,475.32,473.77,504.98,515.45,476.13,469.81,452.23,466.86,1074.83,955.22,994.18,900.57,866.85,782.83,758.27,741.97,771.14,874.22,929.44,1036.07
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/sensitivity/runs/dhw_temp_laundry=120/instance-out.sql,16184.09,5637.11,10546.97,467.01,421.72,462.40,452.24,475.22,473.67,504.89,515.36,476.02,469.70,452.12,466.75,1062.98,944.88,981.96,889.47,855.00,771.47,746.69,730.17,759.65,862.43,917.97,1024.28
