File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
File Name,Net Site EUI (MJ/m2),Net Source EUI (MJ/m2),Total Energy/Net Site Energy (GJ),Total Energy/Net Source Energy (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ1_CZ1/instance-out.sql,1200.92,2708.49,13624.76,30728.59
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ1_CZ2/instance-out.sql,1172.28,2693.52,13299.89,30558.79
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ1_CZ3/instance-out.sql,1213.33,2767.76,13765.58,31400.98
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ2_CZ1/instance-out.sql,1228.15,2748.66,13933.70,31184.38
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ2_CZ2/instance-out.sql,1244.86,2795.27,14123.33,31713.09
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/Calib/HZ3_CZ1/instance-out.sql,1294.97,2847.14,14691.77,32301.57
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ1_CZ1/instance-out.sql,1434.60,2641.59,16275.99,29969.58
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ1_CZ2/instance-out.sql,1390.96,2605.10,15780.86,29555.59
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/hotel-large/calibration/runs/existing-cbsa-2014/HZ1_CZ3/instance-out.sql,1451.86,2689.64,16471.75,30514.74
