File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/Calib/HZ2_CZ1/instance-out.sql,19549.61,10879.14,430.89,3027.93,3047.38,690.74,87.29,0.0,1086.26,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/Calib/HZ2_CZ2/instance-out.sql,19743.98,10845.04,549.61,3027.93,3047.38,766.31,99.85,0.0,1107.41,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/Calib/HZ3_CZ1/instance-out.sql,21752.64,12877.36,418.09,3027.93,3047.38,807.65,105.2,0.0,1170.56,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ1_CZ1/instance-out.sql,11160.23,507.74,387.91,3213.27,2626.92,3444.42,3.17,0.0,442.24,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ1_CZ2/instance-out.sql,11509.06,473.46,593.45,3213.27,2626.92,3631.34,5.01,0.0,427.73,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ1_CZ3/instance-out.sql,12419.880000000001,649.39,1147.79,3213.27,2626.92,3773.58,24.24,0.0,449.31,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ2_CZ1/instance-out.sql,11973.62,776.89,622.93,3213.27,2626.92,3707.37,14.17,0.0,478.99,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ2_CZ2/instance-out.sql,12778.74,828.37,1191.12,3213.27,2626.92,3865.5,31.6,0.0,488.54,0.0,0.000
/Users/amine-lazrak/Documents/Big Ladder/RTF/modelkit-flannel~/models/pnw/school-secondary/calibration/runs/existing-cbsa-2014/HZ3_CZ1/instance-out.sql,12694.490000000002,989.36,759.0,3213.27,2626.92,4025.96,32.24,0.0,516.87,0.0,0.000

