File Name,Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
calib1,174.10500000000002,137.1031,129.0456,121.28790000000001,128.0319,134.69039999999998,150.1521,148.03900000000002,131.51510000000002,125.90270000000001,137.6456,163.29000000000002,40.913399999999996,37.5066,40.69690000000001,37.366800000000005,35.8167,31.9759,31.070400000000006,30.409700000000004,30.2666,33.3961,35.042699999999996,38.95490000000001
