File Name,Total Annual (GJ),Elec Annual (GJ),Gas Annual (GJ),Elec Jan (GJ),Elec Feb (GJ),Elec Mar (GJ),Elec Apr (GJ),Elec May (GJ),Elec Jun (GJ),Elec Jul (GJ),Elec Aug (GJ),Elec Sep (GJ),Elec Oct (GJ),Elec Nov (GJ),Elec Dec (GJ),Gas Jan (GJ),Gas Feb (GJ),Gas Mar (GJ),Gas Apr (GJ),Gas May (GJ),Gas Jun (GJ),Gas Jul (GJ),Gas Aug (GJ),Gas Sep (GJ),Gas Oct (GJ),Gas Nov (GJ),Gas Dec (GJ)
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/internal_mass_area_ratio=1/instance-out.sql,254.90,215.75,39.15,17.68,15.92,18.35,16.86,18.31,18.63,18.71,20.89,17.99,17.84,17.28,17.31,8.99,7.16,3.51,1.79,1.08,0.95,0.95,0.97,0.94,1.28,3.71,7.82
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/internal_mass_area_ratio=3/instance-out.sql,269.04,223.28,45.75,18.24,16.41,18.94,17.37,18.91,19.37,19.50,21.86,18.64,18.37,17.82,17.84,10.84,8.58,4.12,1.93,1.04,0.95,0.95,0.97,0.93,1.31,4.61,9.52
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/lighting_density=0.4/instance-out.sql,219.26,162.09,57.17,13.41,12.04,13.76,12.58,13.51,13.81,14.12,15.85,13.46,13.34,13.04,13.15,12.89,10.36,6.04,2.86,1.20,0.97,0.95,0.97,0.95,1.83,6.40,11.76
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/lighting_density=2/instance-out.sql,323.99,294.53,29.46,23.82,21.51,25.05,23.12,25.32,25.75,25.60,28.57,24.64,24.42,23.47,23.27,6.85,5.39,2.19,1.27,1.00,0.95,0.95,0.97,0.93,1.07,2.38,5.50
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/night_cycle=FALSE/instance-out.sql,258.93,219.23,39.70,17.88,16.11,18.65,17.12,18.62,19.00,19.03,21.30,18.31,18.12,17.55,17.53,8.74,7.04,3.81,1.87,1.06,0.95,0.95,0.97,0.94,1.29,4.06,8.02
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/night_cycle=TRUE/instance-out.sql,262.19,219.68,42.51,17.97,16.17,18.66,17.12,18.62,19.02,19.12,21.40,18.33,18.12,17.56,17.58,9.94,7.88,3.81,1.86,1.06,0.95,0.95,0.97,0.94,1.29,4.16,8.69
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/oa_area_office=0.12/instance-out.sql,272.50,218.46,54.04,17.97,16.17,18.64,17.05,18.39,18.77,18.97,21.29,18.11,17.98,17.54,17.58,12.52,9.90,5.39,2.54,1.15,0.96,0.95,0.97,0.95,1.62,5.89,11.20
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/oa_area_office=0/instance-out.sql,254.31,221.27,33.05,17.98,16.19,18.72,17.28,18.92,19.27,19.27,21.50,18.57,18.34,17.63,17.58,7.66,6.07,2.66,1.42,1.02,0.95,0.95,0.97,0.93,1.13,2.86,6.43
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/oa_person_office=0/instance-out.sql,258.60,220.29,38.31,17.97,16.18,18.67,17.18,18.74,19.12,19.18,21.44,18.43,18.20,17.59,17.58,8.95,7.10,3.27,1.65,1.04,0.95,0.95,0.97,0.93,1.21,3.58,7.72
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/oa_person_office=10/instance-out.sql,266.21,219.13,47.08,17.97,16.17,18.65,17.08,18.52,18.91,19.06,21.35,18.24,18.05,17.55,17.58,11.00,8.70,4.42,2.11,1.09,0.95,0.95,0.97,0.94,1.40,4.83,9.72
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/occupant_density_office=0.001/instance-out.sql,261.87,216.51,45.36,17.80,16.02,18.46,16.89,18.30,18.65,18.75,20.96,18.01,17.86,17.38,17.42,10.52,8.38,4.28,2.02,1.06,0.95,0.95,0.97,0.94,1.36,4.59,9.32
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/occupant_density_office=0.01/instance-out.sql,263.31,223.71,39.60,18.18,16.37,18.92,17.43,19.04,19.48,19.58,21.95,18.74,18.44,17.80,17.78,9.30,7.35,3.37,1.71,1.06,0.95,0.95,0.97,0.94,1.25,3.74,8.01
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/roof_base_cavity_insul=0/instance-out.sql,262.19,219.68,42.51,17.97,16.17,18.66,17.12,18.62,19.02,19.12,21.40,18.33,18.12,17.56,17.58,9.94,7.88,3.81,1.86,1.06,0.95,0.95,0.97,0.94,1.29,4.16,8.69
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/roof_base_cavity_insul=38/instance-out.sql,258.23,219.41,38.82,17.94,16.15,18.65,17.11,18.60,18.98,19.05,21.34,18.34,18.14,17.56,17.56,8.94,7.18,3.48,1.77,1.06,0.95,0.95,0.97,0.94,1.22,3.66,7.71
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/roof_base_cont_insul=0/instance-out.sql,293.98,225.28,68.70,18.39,16.52,19.00,17.46,19.09,19.68,20.10,22.30,18.60,18.29,17.88,17.97,16.76,12.67,6.27,2.60,1.13,0.96,0.96,0.97,0.96,2.05,8.01,15.38
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/roof_base_cont_insul=20/instance-out.sql,261.25,219.63,41.62,17.96,16.17,18.66,17.12,18.62,19.01,19.11,21.39,18.34,18.12,17.56,17.58,9.71,7.71,3.72,1.84,1.06,0.95,0.95,0.97,0.94,1.28,4.04,8.46
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/roof_base_type=Attic Roof with Steel Joists/instance-out.sql,259.78,219.53,40.25,17.95,16.16,18.65,17.12,18.61,18.99,19.08,21.36,18.34,18.13,17.56,17.57,9.33,7.45,3.60,1.80,1.06,0.95,0.95,0.97,0.94,1.25,3.85,8.09
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/roof_base_type=Attic Roof with Wood Joists/instance-out.sql,259.81,219.53,40.27,17.95,16.16,18.65,17.12,18.61,18.99,19.08,21.36,18.34,18.13,17.56,17.57,9.34,7.46,3.60,1.80,1.06,0.95,0.95,0.97,0.94,1.25,3.85,8.10
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/roof_base_type=Concrete Roof/instance-out.sql,262.17,220.48,41.69,18.02,16.21,18.71,17.17,18.71,19.11,19.21,21.50,18.43,18.18,17.61,17.62,9.81,7.75,3.66,1.79,1.05,0.95,0.95,0.97,0.94,1.27,4.05,8.50
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/roof_base_type=Insulation Entirely Above Deck/instance-out.sql,262.19,219.68,42.51,17.97,16.17,18.66,17.12,18.62,19.02,19.12,21.40,18.33,18.12,17.56,17.58,9.94,7.88,3.81,1.86,1.06,0.95,0.95,0.97,0.94,1.29,4.16,8.69
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/roof_base_type=Metal Roof/instance-out.sql,259.72,219.53,40.19,17.95,16.16,18.65,17.12,18.61,18.99,19.08,21.36,18.34,18.13,17.56,17.57,9.31,7.44,3.60,1.80,1.06,0.95,0.95,0.97,0.94,1.25,3.84,8.08
/Users/peter-ellis/Documents/Big Ladder/projects/tools/modelkit/rtf/development/framework-FLANNEL/Modelkit Catalyst PNW/models/pnw/office-small/sensitivity/runs/roof_emittance=0.25/instance-out.sql,261.45,221.61,39.84,18.04,16.24,18.75,17.26,18.84,19.27,19.40,21.71,18.56,18.26,17.64,17.65,9.40,7.39,3.39,1.69,1.04,0.95,0.95,0.97,0.94,1.22,3.80,8.10
